listing_id,positive,negative,rating
8198686,64,15,49
8199098,56,25,31
819932,29,15,14
819977,377,79,298
820040,7,0,7
8200595,7,1,6
8200904,41,3,38
8203315,478,97,381
8203542,275,87,188
8203589,308,66,242
8203985,188,51,137
8204435,130,60,70
8204750,41,9,32
8206083,173,27,146
8206251,5,0,5
8207512,1,0,1
8207950,7,3,4
8208792,46,15,31
8208964,30,6,24
8209325,274,32,242
8210090,110,29,81
8211273,50,11,39
8211546,260,71,189
821334,267,88,179
8213854,18,9,9
8215658,4,2,2
8215684,475,57,418
8216385,4,1,3
8216797,12,10,2
8217594,178,60,118
8221130,33,8,25
8223390,4,0,4
8224132,6,0,6
8224628,5,4,1
8224893,282,52,230
8225647,65,18,47
8225731,0,0,0
82272,525,135,390
8228778,48,30,18
8229074,71,33,38
8229521,0,0,0
8230581,81,30,51
8230678,4,2,2
8230777,10,4,6
8231230,6,0,6
8233620,6,3,3
8233987,1,2,-1
8234100,30,15,15
8235210,154,26,128
8235421,3,3,0
8236004,3,1,2
8237227,0,0,0
8238642,192,39,153
8238749,0,0,0
823908,62,13,49
8239179,14,5,9
823975,87,20,67
8243292,289,25,264
8243479,133,85,48
8243905,60,7,53
8244499,12,1,11
8247094,5,3,2
8249318,10,3,7
8249869,64,20,44
8250019,2,0,2
8250311,158,68,90
8250779,60,7,53
8251735,1,1,0
8253329,0,0,0
8253590,9,2,7
8253653,158,28,130
8253735,204,66,138
8254385,9,3,6
825821,26,7,19
8259645,4,1,3
8259664,508,133,375
8260284,1,0,1
826138,47,30,17
8261514,4,0,4
8262217,1,0,1
826248,527,138,389
8262630,30,20,10
8263147,25,5,20
8263392,23,7,16
8263633,20,4,16
8266474,6,1,5
8268536,75,12,63
8269182,123,27,96
8269438,185,61,124
8270071,92,53,39
8270933,18,6,12
8273530,1,0,1
827436,82,35,47
827620,39,12,27
827884,1,2,-1
8279188,7,2,5
8279224,148,23,125
8279354,89,15,74
8279902,6,0,6
8280692,38,8,30
8282811,190,62,128
8283114,7,4,3
8283156,87,47,40
8283509,152,78,74
8283770,18,4,14
8284263,84,19,65
8286162,185,28,157
8286394,5,1,4
8288024,32,16,16
8288040,99,23,76
8289132,3,3,0
8289932,20,8,12
8290021,27,15,12
8290470,304,52,252
8290937,98,28,70
8291739,132,17,115
829503,43,15,28
8295957,3,0,3
8296519,355,105,250
829656,108,15,93
829688,212,78,134
8297430,62,20,42
8298123,143,43,100
8298845,10,3,7
830041,17,5,12
8300566,107,14,93
8301164,41,6,35
8301807,63,10,53
83027,5,1,4
8303082,344,114,230
8303869,40,15,25
8304329,12,1,11
8304682,28,5,23
8306637,122,68,54
8307475,92,35,57
8307722,4,1,3
8307970,116,31,85
8309070,102,22,80
8309232,523,155,368
8313049,204,114,90
8313724,8,0,8
8317243,4,4,0
8318697,119,27,92
8319139,35,7,28
8319203,2,0,2
8319680,96,20,76
8319711,76,14,62
8320098,28,5,23
8320246,4,1,3
8320407,410,63,347
8321527,23,4,19
8321770,127,44,83
8322194,29,7,22
8322445,286,74,212
8322683,256,66,190
8323438,65,27,38
8323853,20,1,19
8323934,0,0,0
8325784,40,12,28
8326390,0,0,0
8326597,0,1,-1
83308,107,26,81
8331449,7,0,7
8331505,2,1,1
833193,0,0,0
8332218,666,153,513
8332625,51,21,30
833286,7,2,5
8333186,7,7,0
8334449,7,2,5
8334491,7,0,7
8334614,2,0,2
8334696,55,20,35
8334707,573,81,492
8334827,22,9,13
8335325,28,12,16
8335339,100,40,60
8335468,72,28,44
8336104,19,8,11
8336541,29,6,23
8337869,71,28,43
8338403,2,0,2
8338501,239,96,143
8338921,393,75,318
833896,471,210,261
8339481,5,1,4
8341847,7,4,3
8342107,11,2,9
834586,56,7,49
8346046,195,17,178
834616,483,92,391
8347440,23,11,12
8347867,122,36,86
8349483,8,2,6
8350365,6,0,6
8350442,19,1,18
8350586,42,9,33
8352150,998,93,905
8352541,48,7,41
8353953,0,0,0
8354220,18,1,17
8357460,19,2,17
8358186,99,11,88
8358620,417,113,304
8359093,305,48,257
8359599,22,5,17
8360816,37,18,19
8360907,5,0,5
8361496,353,71,282
8361899,134,44,90
8362733,5,2,3
8362940,4,5,-1
8363329,96,18,78
8363592,77,65,12
8363962,19,6,13
836442,122,49,73
8365465,516,84,432
8366017,4,1,3
8366310,6,2,4
8366457,64,23,41
8367193,12,1,11
8367891,180,60,120
8367952,62,20,42
8367972,12,6,6
8368518,81,26,55
8368727,17,5,12
8368873,65,15,50
8368968,38,9,29
8369188,18,11,7
8369855,63,13,50
8370008,0,0,0
8370038,12,5,7
8370648,91,17,74
8375635,0,0,0
8375862,231,72,159
8376020,509,158,351
8376549,137,48,89
837668,5,1,4
8376798,22,14,8
8377036,130,59,71
8377071,70,32,38
8377365,37,2,35
8377471,8,1,7
8378062,55,39,16
8378327,58,27,31
8379365,52,8,44
8379605,4,4,0
8379639,90,38,52
8379718,0,0,0
8379729,13,6,7
8381485,10,4,6
8381606,18,14,4
8381954,231,67,164
8382009,1,0,1
8382249,16,3,13
8382489,147,46,101
8382852,293,85,208
8383445,323,62,261
8385207,280,36,244
8385375,364,64,300
8386478,53,8,45
8387101,94,28,66
8387137,22,7,15
8387256,87,22,65
8387396,55,9,46
8387570,84,27,57
8387950,71,21,50
8388230,1,1,0
8388254,173,30,143
8388331,21,2,19
8388475,2,0,2
8389258,27,14,13
8390690,62,17,45
8390713,106,35,71
8393124,41,6,35
8394666,260,106,154
8396822,19,4,15
8397116,229,67,162
8398257,335,79,256
8399058,98,37,61
8399510,6,3,3
8400687,139,63,76
840130,12,1,11
8402961,3,4,-1
8403324,0,0,0
8403610,31,9,22
840383,43,21,22
8406264,112,43,69
8407061,48,11,37
8407459,1,2,-1
8407641,41,5,36
8407855,4,1,3
8413490,50,2,48
8413902,95,11,84
8414824,5,1,4
8414833,1,0,1
8415801,4,0,4
8415990,335,80,255
8416795,26,17,9
8416946,99,56,43
841704,61,19,42
8418170,18,5,13
8418188,32,3,29
8419178,1,0,1
8419301,12,3,9
8419388,27,8,19
8420459,42,3,39
8421060,21,13,8
84223,1080,229,851
8422410,266,112,154
8423751,145,32,113
8425243,4,1,3
842962,6,2,4
8433858,62,6,56
8434043,7,2,5
8434529,27,5,22
843488,14,0,14
843498,22,3,19
8435783,2,0,2
8436545,89,28,61
8436687,293,53,240
8436743,208,51,157
8438019,233,66,167
8440206,48,15,33
8441431,359,126,233
8441801,105,24,81
8441858,5,3,2
8442251,36,13,23
8442327,455,104,351
8443106,78,34,44
8443809,54,26,28
8444047,67,15,52
8449051,12,3,9
8449280,2,0,2
8449895,40,32,8
8450829,62,28,34
8451136,60,30,30
8451187,4,0,4
8451374,43,20,23
845167,7,3,4
8452282,1,5,-4
8452672,347,54,293
8452755,201,64,137
8452840,158,88,70
84532,195,39,156
8453710,26,8,18
8454419,420,73,347
8454646,45,6,39
8455480,361,134,227
8455664,44,16,28
8456841,92,34,58
8458277,20,5,15
8458558,77,39,38
8463735,4,0,4
84640,18,6,12
8465344,2,0,2
8466481,60,9,51
8466742,5,3,2
8466983,58,18,40
8467148,54,11,43
8468941,12,7,5
8469358,158,77,81
847464,195,83,112
8476494,22,15,7
8477149,22,15,7
8477795,329,86,243
847798,77,54,23
8480006,101,20,81
8481555,164,50,114
8481604,26,3,23
8482012,16,2,14
8482299,204,78,126
8482321,13,5,8
8482551,6,0,6
8482845,50,31,19
8483407,382,88,294
8483458,26,12,14
8483482,8,12,-4
8483712,7,1,6
8484139,2,1,1
8485274,86,30,56
8486351,168,53,115
8487948,465,141,324
8490721,96,13,83
8493759,2,3,-1
8494414,130,24,106
8494791,123,53,70
8495229,0,0,0
8495545,4,0,4
8496393,49,23,26
8496998,272,138,134
8497087,108,41,67
8499384,19,9,10
849998,55,6,49
8502092,5,7,-2
8502617,3,2,1
8502743,3,0,3
8503245,15,3,12
8503521,4,1,3
8503668,44,15,29
8504284,170,47,123
8504709,4,2,2
8504767,3,0,3
8504909,6,1,5
8504934,82,19,63
850648,25,14,11
8508407,166,42,124
8510157,285,47,238
8510363,77,15,62
8511038,105,29,76
85111,89,12,77
8511428,41,16,25
8511622,142,26,116
8511962,132,34,98
8512513,442,94,348
8512552,18,1,17
8513988,25,5,20
8514672,4,1,3
8514962,16,2,14
8515123,7,4,3
8515970,1,1,0
8516445,10,4,6
8517539,83,22,61
8517612,236,82,154
8518658,307,106,201
85191,1159,210,949
8520345,4,0,4
8521306,2,2,0
8522136,32,5,27
8522451,143,47,96
8522912,27,0,27
852297,370,116,254
8524636,250,82,168
8524839,291,65,226
8526053,54,12,42
8527086,3,0,3
8528101,990,154,836
8528523,0,0,0
8528569,11,3,8
8528599,205,43,162
8528918,18,3,15
8531956,2,0,2
8532422,24,10,14
8532645,149,28,121
8534295,158,24,134
8535813,21,6,15
8536452,2,2,0
8537267,7,3,4
8537359,56,23,33
8538023,77,8,69
8538166,173,30,143
8538663,23,10,13
854047,259,77,182
85406,125,23,102
854200,380,110,270
8543552,41,18,23
8543778,27,13,14
8546405,56,23,33
8547820,111,76,35
8549167,180,35,145
8549298,36,16,20
8549979,94,28,66
8552113,36,15,21
8552483,176,17,159
8553834,45,19,26
8554515,16,10,6
8556733,21,3,18
8560103,44,9,35
8560441,12,2,10
856175,1,1,0
856184,0,0,0
8562745,154,17,137
8562843,12,2,10
8564444,38,13,25
8564586,34,11,23
8564696,50,10,40
8564901,178,29,149
8566809,95,21,74
8567390,137,16,121
8568310,98,24,74
8568642,6,2,4
8568795,19,4,15
8569556,127,31,96
8573317,45,12,33
8573829,194,61,133
8574525,29,10,19
8574938,11,3,8
8575655,103,18,85
8577613,0,0,0
8577876,31,2,29
8577909,119,21,98
8578746,17,9,8
857938,22,4,18
8580622,25,16,9
8581487,3,3,0
8584460,9,0,9
8584960,7,0,7
8585641,4,0,4
8586384,128,31,97
8586508,14,9,5
8586510,204,78,126
8588241,272,65,207
8588319,29,5,24
8588442,36,7,29
8588473,221,43,178
8588597,11,8,3
8589294,99,48,51
8589348,19,4,15
8590633,16,26,-10
8590920,3,1,2
8591053,0,0,0
8591387,238,47,191
8592350,2,0,2
8592960,20,7,13
8593411,43,16,27
8595286,3,1,2
8595302,147,49,98
8596154,124,15,109
8599937,0,0,0
8600656,211,53,158
8600884,72,63,9
8602007,166,72,94
8602130,39,5,34
8602619,73,25,48
8604393,5,2,3
8604612,49,4,45
8606783,36,2,34
8606926,58,22,36
8607198,71,20,51
86084,95,33,62
86092,254,84,170
8609929,22,11,11
8610183,24,3,21
8610434,15,0,15
8611093,135,56,79
8613008,33,13,20
8613383,111,29,82
861462,12,2,10
861779,43,25,18
8618902,3,4,-1
8619030,12,6,6
8619076,42,16,26
8619209,13,3,10
8619605,0,0,0
8619800,3,0,3
8619886,3,1,2
8619991,2,0,2
8621184,10,2,8
8621944,10,4,6
8622409,98,22,76
8625378,883,160,723
8628464,191,68,123
8629818,173,29,144
8630278,5,3,2
8630713,53,6,47
8630729,4,0,4
8632479,3,1,2
8635998,25,8,17
863652,255,85,170
8637968,5,1,4
8639135,469,86,383
8639611,38,11,27
8639916,130,44,86
8639959,16,4,12
8640446,23,7,16
8640496,1,0,1
8641307,7,2,5
8642735,8,13,-5
8643125,9,5,4
8643513,9,6,3
8644332,7,3,4
8644678,10,0,10
8645733,383,86,297
8645851,10,4,6
8646056,41,7,34
8650488,253,64,189
8651444,69,20,49
8651751,82,32,50
8651994,63,19,44
8652523,34,18,16
8655739,58,13,45
8657706,58,5,53
865843,51,7,44
8659069,4,0,4
8660037,2,1,1
8660766,130,38,92
8660911,6,1,5
8661292,9,0,9
8661322,25,11,14
8661636,0,0,0
8662033,6,1,5
8662217,163,65,98
8663363,446,68,378
8663617,3,3,0
8663628,243,59,184
8663788,26,6,20
8666116,12,4,8
8667773,6,0,6
8668760,36,17,19
8668877,1,1,0
8669774,398,78,320
867157,89,17,72
8675111,1,2,-1
8676600,2,0,2
8676923,215,74,141
8677731,52,23,29
8677860,82,17,65
8678247,257,76,181
8678505,1,0,1
8679456,7,1,6
8680421,230,52,178
8680525,2,1,1
8681155,59,21,38
8682158,93,39,54
8682831,212,78,134
868373,64,22,42
8685568,89,28,61
868704,74,33,41
8687600,1,0,1
868862,523,114,409
8688865,102,28,74
8691783,12,3,9
8694259,20,6,14
8694625,274,155,119
8694748,79,27,52
8695733,797,132,665
8696005,24,11,13
8696625,11,0,11
8697034,19,2,17
8697106,43,5,38
8699245,93,16,77
8700156,12,0,12
8702391,41,19,22
870644,590,135,455
8706518,9,4,5
8707067,2,0,2
8707997,0,0,0
8708403,477,137,340
8709002,215,35,180
8710893,178,22,156
8711503,109,22,87
8711801,111,42,69
8712180,271,69,202
8712702,3,2,1
8713029,5,2,3
8713302,148,21,127
8714234,25,12,13
8714633,156,33,123
8715043,65,20,45
8715493,39,15,24
8715958,102,7,95
8716213,7,2,5
8717878,46,1,45
8719364,6,2,4
8719676,12,0,12
8720981,210,31,179
872512,72,12,60
872544,575,163,412
8725906,10,1,9
8726415,30,2,28
872671,319,192,127
8727124,27,9,18
8727660,91,15,76
8727728,86,9,77
8728268,350,95,255
8728421,24,11,13
8728789,284,55,229
8728798,17,6,11
8729234,87,29,58
8729384,56,16,40
8730026,5,2,3
8730865,137,40,97
873154,84,27,57
8731777,69,23,46
873260,34,9,25
8732941,0,0,0
8735178,81,9,72
8736077,3,1,2
8739247,333,44,289
874463,219,46,173
8744878,11,0,11
8745533,6,0,6
8746509,0,0,0
8748917,71,10,61
8750137,15,8,7
8751091,37,14,23
87514,633,283,350
8752294,110,56,54
8752591,7,4,3
8753338,0,1,-1
8754321,5,1,4
8754823,3,0,3
8754988,148,38,110
8757106,91,14,77
8757434,21,2,19
875754,66,25,41
8757838,258,39,219
8758959,317,70,247
8759577,65,6,59
8759596,268,34,234
8760522,14,2,12
8765852,67,11,56
8767364,10,2,8
8767882,7,1,6
8768346,2,6,-4
8768842,43,19,24
8768843,9,10,-1
8769413,183,36,147
8769789,3,1,2
8770135,0,0,0
8771443,0,0,0
8772062,110,46,64
8772832,947,206,741
8773652,21,1,20
8774612,17,4,13
8776941,17,10,7
8777839,259,95,164
877864,1674,311,1363
8779177,224,67,157
877995,26,1,25
8779996,26,7,19
8780142,33,6,27
8780147,405,129,276
8780629,321,137,184
8780848,19,16,3
8781531,317,136,181
878253,193,65,128
878427,605,160,445
8785788,13,2,11
8785850,1,1,0
878596,645,250,395
8786944,3,0,3
878749,142,62,80
8789055,2,2,0
8789500,18,6,12
8790567,174,33,141
8791935,275,195,80
8792267,125,67,58
8792616,86,24,62
8794501,1,0,1
8796376,102,21,81
8798098,5,0,5
8798490,17,10,7
8798907,53,15,38
8798986,85,26,59
880100,177,45,132
8801103,345,139,206
88032,113,18,95
8804884,42,11,31
8805218,59,23,36
8805567,357,66,291
8806061,59,3,56
8808385,80,4,76
8810123,233,76,157
8811471,93,87,6
8811631,9,0,9
8813082,9,0,9
8813364,408,133,275
8814676,15,4,11
8814680,517,190,327
8816234,144,52,92
8819107,4,3,1
8820698,4,1,3
8820799,0,0,0
8821477,86,11,75
8821667,7,3,4
8821731,4,0,4
8821859,95,18,77
8821866,18,3,15
882330,7,1,6
882380,15,1,14
8824955,7,4,3
8825721,96,52,44
8825924,220,62,158
8826396,42,12,30
8826777,66,32,34
8826803,0,0,0
8827603,86,17,69
883027,419,75,344
883368,18,4,14
8834286,80,33,47
8834649,234,45,189
8834770,100,24,76
8835417,8,4,4
8836713,65,15,50
8837636,134,55,79
8838008,24,4,20
8838687,34,9,25
8839444,65,13,52
8839835,264,38,226
8840980,202,54,148
8841177,95,15,80
8841364,42,8,34
8841482,1,4,-3
884208,350,86,264
884209,30,8,22
8842278,0,0,0
8842367,4,1,3
8842880,5,1,4
8843942,160,48,112
884437,160,41,119
8844647,84,20,64
8845149,137,40,97
8845296,38,3,35
8845440,144,71,73
8846113,0,0,0
8846135,344,82,262
8846174,218,42,176
8851423,7,8,-1
8853408,4,0,4
8853486,4,5,-1
8853508,7,0,7
8854428,6,4,2
8854954,215,36,179
8855223,12,4,8
8855853,18,6,12
8856139,50,8,42
8856335,65,18,47
8856894,31,28,3
8857676,71,16,55
8858072,9,3,6
8858339,56,17,39
8858705,59,24,35
8858918,33,8,25
8860114,5,0,5
8860463,0,0,0
8860888,6,3,3
886117,1063,120,943
8861371,99,28,71
886142,106,38,68
8862012,3,5,-2
8862951,5,1,4
8863709,4,0,4
8864927,8,4,4
8865740,184,49,135
8865953,95,23,72
8866424,383,89,294
887283,17,7,10
8874111,92,36,56
8877511,24,13,11
8879231,10,1,9
8879562,58,28,30
8880178,61,10,51
8880490,15,6,9
8880491,212,134,78
8880961,61,26,35
8881167,67,12,55
8881681,27,11,16
8882044,166,50,116
8882223,29,15,14
8883061,31,8,23
8883160,7,2,5
8883225,0,0,0
8884101,24,12,12
8884766,5,0,5
8886505,217,53,164
8886525,34,7,27
8887059,87,31,56
8891554,6,0,6
8893501,55,31,24
8894509,134,34,100
8894551,0,0,0
8894751,0,0,0
8895068,3,1,2
889540,292,250,42
8895875,79,29,50
8896379,606,110,496
8897385,100,30,70
8897896,42,21,21
8898110,18,2,16
8899720,88,23,65
8900019,239,43,196
8902048,8,8,0
8903293,2,5,-3
890398,508,126,382
8904055,93,21,72
8905627,158,24,134
8910378,80,22,58
8910782,268,39,229
8911369,27,9,18
8911594,258,177,81
8912801,0,0,0
8913106,22,7,15
8913603,2,5,-3
8913682,7,5,2
8914264,161,68,93
891451,14,10,4
891493,1,5,-4
8916882,6,5,1
8917728,27,4,23
8918129,5,0,5
891874,417,76,341
8919771,16,5,11
891980,116,20,96
8921310,3,1,2
8921520,0,0,0
8922182,426,83,343
8922252,68,35,33
8922424,28,11,17
8929571,48,7,41
8930456,11,3,8
8930586,185,44,141
8930859,148,53,95
8931066,39,5,34
8931243,32,5,27
8933087,159,30,129
8933238,18,4,14
8934248,21,13,8
8936248,22,6,16
8940973,172,30,142
8941275,118,32,86
8942435,132,57,75
8944855,205,38,167
8946212,146,30,116
8946230,1,1,0
8946668,7,0,7
8946910,6,0,6
8947457,44,4,40
8947583,4,3,1
8948392,3,0,3
8950151,11,4,7
8950831,28,4,24
8951149,24,2,22
8951392,7,1,6
8952557,80,9,71
8954982,2,1,1
895525,8,3,5
895535,0,0,0
895543,23,4,19
8955438,403,95,308
895567,7,2,5
8955682,72,21,51
8958658,43,6,37
8958771,55,5,50
8958912,12,1,11
8959897,48,12,36
8960244,39,9,30
8961676,21,5,16
8961872,6,2,4
8966546,78,8,70
8966650,95,19,76
8967624,197,70,127
8968131,4,0,4
8969246,6,1,5
8969382,9,5,4
8969798,2,0,2
8969881,265,36,229
8970383,64,13,51
8970797,26,2,24
8970929,467,99,368
8971531,146,39,107
8971542,8,1,7
8971557,30,9,21
8971725,244,42,202
897581,388,102,286
8976173,4,0,4
8977182,9,3,6
8977965,16,6,10
8978281,97,24,73
8978406,31,15,16
89787,2,0,2
8978873,0,0,0
8979235,21,3,18
8980378,26,16,10
8980461,28,2,26
8980686,57,20,37
8981035,18,10,8
8981484,44,17,27
8981498,4,2,2
89816,114,42,72
8982581,27,25,2
8982810,36,4,32
8983222,10,3,7
8983403,9,6,3
8983525,34,7,27
8983679,20,5,15
8984237,10,1,9
8984274,59,24,35
8984617,23,5,18
8984935,128,36,92
8985477,362,104,258
8985838,29,12,17
89870,270,103,167
8988427,38,12,26
8988809,536,150,386
8989885,152,48,104
8990662,23,4,19
8991709,32,12,20
8991892,29,9,20
8991901,6,0,6
8992126,4,0,4
8992295,26,26,0
8992745,2,1,1
8992819,5,0,5
899399,87,12,75
899445,463,161,302
899636,264,92,172
8996903,230,67,163
8997122,41,10,31
899747,160,20,140
8997902,3,1,2
8998204,2,0,2
8999659,5,3,2
9000465,1,0,1
900063,101,20,81
9000700,13,3,10
9001449,4,1,3
9001627,10,2,8
9002199,75,17,58
9002435,7,0,7
9003353,10,7,3
9003432,272,101,171
9004493,28,10,18
9005149,247,109,138
9005180,37,10,27
9005597,0,0,0
9005829,9,0,9
9008129,296,139,157
9009746,69,27,42
9010144,19,17,2
9010170,13,4,9
9011055,66,33,33
9011095,215,149,66
9011300,3,1,2
9011312,11,1,10
901300,152,17,135
9017730,149,61,88
9018097,40,10,30
9018789,4,3,1
9020245,7,3,4
9020257,116,26,90
9020269,3,0,3
9020680,47,10,37
9020973,288,112,176
9021363,215,53,162
9021459,38,15,23
9023313,44,19,25
9023676,8,3,5
9023679,229,87,142
9030118,20,14,6
9033618,0,0,0
903390,115,22,93
9036081,5,1,4
9036469,2,0,2
9037999,53,17,36
9038381,36,16,20
9038671,99,23,76
9039069,39,20,19
9039127,42,14,28
9041006,9,4,5
9041816,38,10,28
9041832,233,52,181
9042088,7,1,6
9042240,131,32,99
9043648,0,1,-1
9043733,118,57,61
9044693,8,2,6
9046849,1834,191,1643
904703,280,50,230
9049147,154,37,117
90522,64,13,51
9053842,28,2,26
9053979,129,27,102
90549,267,53,214
9055344,83,25,58
905687,311,81,230
9058943,3,0,3
9059004,65,28,37
9059217,14,7,7
9059720,486,117,369
9060339,190,42,148
9063777,346,60,286
906474,8,0,8
9064907,90,22,68
906512,355,75,280
90663,41,23,18
90681,212,126,86
9069110,9,5,4
9069665,113,30,83
90700,868,506,362
9070440,99,21,78
9070625,9,5,4
9070843,10,3,7
9070954,42,18,24
9071321,24,8,16
9071573,43,5,38
9071702,273,44,229
9073534,54,14,40
9073681,31,4,27
9075379,83,34,49
9075881,46,10,36
9076376,5,5,0
9076889,0,0,0
9077041,49,12,37
9077263,2,1,1
907964,164,43,121
9080867,1,0,1
9083780,0,0,0
9085336,117,41,76
9085339,43,20,23
9085678,97,16,81
9086101,11,4,7
9086488,8,5,3
9086894,11,2,9
9087540,100,45,55
9087606,42,7,35
9087731,4,3,1
9088123,4,2,2
9089009,198,74,124
9089518,8,3,5
9091197,143,48,95
9091612,29,20,9
9092502,5,1,4
9092859,419,106,313
9093050,83,22,61
909348,440,104,336
9094254,69,23,46
9094386,5,0,5
9094594,6,3,3
9094917,6,0,6
9098731,14,1,13
9098969,5,2,3
9099411,4,2,2
9099968,53,25,28
9100990,2,1,1
9101009,78,17,61
9101592,21,11,10
9102317,4,2,2
9102374,4,3,1
910252,344,89,255
9102818,0,0,0
9103246,90,27,63
9103401,30,5,25
9103658,82,42,40
9104440,49,22,27
9104819,52,20,32
910484,43,27,16
910501,203,62,141
9105224,211,78,133
9105463,46,4,42
910607,19,7,12
910626,6,3,3
910648,44,8,36
9107225,180,86,94
9107265,210,63,147
910783,11,3,8
9108655,31,4,27
9108814,163,54,109
9108973,14,2,12
9109476,276,66,210
9109983,259,46,213
9110565,261,70,191
9111194,122,34,88
9111812,52,13,39
9114518,9,5,4
9114540,2,5,-3
9114732,6,2,4
9115869,18,2,16
9116140,235,84,151
9121307,98,15,83
9121383,1,2,-1
9121835,10,1,9
9122049,1,0,1
9122804,5,0,5
9122882,27,7,20
9124638,39,17,22
9125083,4,4,0
9125205,0,0,0
9125624,12,1,11
9125800,41,9,32
9126003,88,43,45
9127324,53,18,35
9127647,6,6,0
9127704,42,8,34
9128259,3,2,1
9128318,12,6,6
9128604,116,23,93
9130035,23,3,20
9130404,21,4,17
9130452,81,34,47
9131457,177,70,107
9131965,13,4,9
9132018,143,28,115
9132431,30,3,27
9133028,201,84,117
9133338,0,0,0
9133894,4,2,2
9134203,0,0,0
9134750,8,6,2
9135195,33,9,24
9136177,151,71,80
9136760,53,7,46
9136780,17,7,10
9141957,1,1,0
914211,405,71,334
9142124,122,47,75
9142266,0,0,0
9143095,18,5,13
9143710,153,19,134
9144413,42,16,26
9144423,15,3,12
9144477,22,8,14
9145797,4,0,4
9146471,2,0,2
9149087,0,0,0
9149371,193,32,161
9149472,39,6,33
9149528,12,2,10
9149553,0,0,0
9149768,23,8,15
9151004,473,109,364
9152364,222,32,190
9152682,53,4,49
9153694,215,74,141
9154512,83,19,64
9154797,20,3,17
9155099,313,46,267
9155346,5,1,4
915878,44,1,43
9160837,46,11,35
9161068,4,1,3
9161127,661,123,538
9162128,0,0,0
9164800,160,45,115
9165540,72,18,54
9166328,10,2,8
9166810,496,170,326
9168093,5,4,1
916905,159,64,95
9169738,51,15,36
9169745,22,15,7
9171130,0,0,0
9171295,37,7,30
9172016,9,4,5
9172547,195,74,121
917570,114,47,67
9176745,106,27,79
9177303,34,12,22
9177425,23,8,15
917793,13,5,8
9178278,106,10,96
9178603,61,21,40
9178635,24,7,17
9179314,35,18,17
9180335,277,114,163
9181205,15,4,11
9181657,287,75,212
9181701,18,6,12
9183006,3,3,0
9183594,1,0,1
9183696,15,6,9
9186212,4,1,3
9188277,13,4,9
9190534,174,83,91
9190964,59,11,48
9191313,70,16,54
9191887,6,0,6
919227,19,16,3
9192486,63,14,49
919261,336,82,254
9193827,137,26,111
919506,96,60,36
9196444,2,0,2
9196630,25,4,21
919702,26,4,22
9198395,91,30,61
919953,42,20,22
9199660,12,0,12
9199800,16,3,13
9201286,129,56,73
9203635,106,36,70
9204561,0,0,0
9207744,47,23,24
9208383,51,7,44
9208728,112,24,88
9208941,3,1,2
920932,88,38,50
9211765,620,322,298
9212276,2,1,1
9214081,4,2,2
9214115,53,8,45
9214702,3,1,2
9215044,54,17,37
9215379,6,3,3
9215567,52,15,37
9216407,8,2,6
9222038,139,27,112
9223283,39,12,27
9225209,3,2,1
9225229,88,9,79
9225662,49,4,45
9227659,154,64,90
9228235,116,32,84
9228625,162,49,113
9229632,249,46,203
9230205,8,3,5
9230466,12,4,8
9231352,112,14,98
923166,32,18,14
9231777,128,27,101
9234523,62,18,44
9234682,42,13,29
9235940,25,5,20
9236221,218,60,158
9236964,28,21,7
9237676,130,44,86
92399,788,312,476
9240412,0,0,0
9241903,30,16,14
9243708,0,0,0
9243873,39,6,33
9244012,516,182,334
924437,239,62,177
9244494,384,50,334
9245265,0,0,0
9245271,0,0,0
9245876,5,5,0
9246146,0,0,0
9246937,5,3,2
9248875,42,9,33
9248923,231,79,152
9248952,80,23,57
9249756,222,50,172
9249979,444,266,178
9250073,7,2,5
9250522,62,14,48
9250740,35,6,29
9250866,91,28,63
9251365,204,58,146
9251532,13,0,13
9252153,44,3,41
9252230,331,116,215
9252952,207,24,183
925390,391,92,299
9254799,0,0,0
925550,23,2,21
9255579,6,3,3
9255737,109,24,85
9257162,139,24,115
9257848,62,19,43
9258481,59,16,43
9258791,170,60,110
